4877,0,1080,298,52,134,1,1,1
4878,0,1080,298,52,134,1,1,1
4879,0,1080,298,52,134,1,1,1
4880,0,1080,298,52,134,1,1,1
4881,0,1080,298,52,134,1,1,1
4882,0,1080,298,52,134,1,1,1
4883,0,1080,298,52,134,1,1,1
4884,0,1080,298,52,134,1,1,1
4885,0,1080,298,52,132,1,1,1
4886,0,1080,298,52,132,1,1,1
4887,0,1080,298,52,132,1,1,1
4888,0,1080,298,52,132,1,1,1
4889,0,1080,298,52,132,1,1,1
4890,0,1080,298,52,132,1,1,1
4891,0,1080,298,52,132,1,1,1
4892,0,1080,298,52,132,1,1,1
4893,0,1080,298,52,132,1,1,1
4894,0,1080,298,52,132,1,1,1
4895,0,1080,298,52,132,1,1,1
4896,0,1080,298,52,132,1,1,1
4897,0,1080,298,52,132,1,1,1
4898,0,1080,298,52,132,1,1,1
4899,0,1080,298,52,132,1,1,1
4900,0,1080,298,52,132,1,1,1
4901,0,1080,298,52,132,1,1,1
4902,0,1080,298,52,132,1,1,1
4903,0,1080,298,52,132,1,1,1
4904,0,1080,298,52,132,1,1,1
4905,0,1080,298,52,132,1,1,1
4906,0,1080,298,52,132,1,1,1
4907,0,1080,298,52,132,1,1,1
4908,0,1080,298,52,132,1,1,1
4909,0,1080,298,52,132,1,1,1
4910,0,1080,298,52,132,1,1,1
4911,0,1080,298,52,132,1,1,1
4912,0,1080,298,52,132,1,1,1
4913,0,1080,298,52,132,1,1,1
4914,0,1080,298,52,132,1,1,1
4915,0,1080,298,52,132,1,1,1
4916,0,1080,298,52,132,1,1,1
4917,0,1080,298,52,132,1,1,1
4918,0,1080,298,52,132,1,1,1
4919,0,1080,298,52,132,1,1,1
4920,0,1080,298,52,132,1,1,1
4921,0,1080,298,52,132,1,1,1
4922,0,1080,298,52,132,1,1,1
4923,0,1080,298,52,132,1,1,1
4924,0,1080,298,52,132,1,1,1
4925,0,1080,298,52,132,1,1,1
4926,0,1080,298,52,132,1,1,1
4927,0,1080,298,52,132,1,1,1
4928,0,1080,298,52,132,1,1,1
4929,0,1080,298,52,132,1,1,1
4930,0,1080,298,52,132,1,1,1
4931,0,1080,298,52,132,1,1,1
4932,0,1080,298,52,132,1,1,1
4933,0,1082,298,52,132,1,1,1
4934,0,1080,296,52,134,1,1,1
4935,0,1078,296,52,134,1,1,1
4936,0,1076,296,52,134,1,1,1
4937,0,1076,296,52,134,1,1,1
4938,0,1074,296,52,134,1,1,1
4939,0,1072,296,52,134,1,1,1
4940,0,1070,296,52,134,1,1,1
4941,0,1070,296,52,134,1,1,1
4942,0,1068,296,52,134,1,1,1
4943,0,1066,296,52,134,1,1,1
4944,0,1064,296,52,134,1,1,1
4945,0,1064,296,52,134,1,1,1
4946,0,1062,296,52,134,1,1,1
4947,0,1060,296,52,134,1,1,1
4948,0,1058,296,52,134,1,1,1
4949,0,1058,296,52,134,1,1,1
4950,0,1056,296,52,134,1,1,1
4951,0,1054,296,52,134,1,1,1
4952,0,1052,296,52,134,1,1,1
4953,0,1052,296,52,134,1,1,1
4954,0,1050,296,52,134,1,1,1
4955,0,1048,296,52,134,1,1,1
4956,0,1046,296,52,134,1,1,1
4957,0,1046,296,52,134,1,1,1
4958,0,1044,296,52,134,1,1,1
4959,0,1042,296,52,134,1,1,1
4960,0,1040,296,52,134,1,1,1
4961,0,1040,296,52,134,1,1,1
4962,0,1038,296,52,134,1,1,1
4963,0,1036,296,52,134,1,1,1
4964,0,1034,296,52,134,1,1,1
4965,0,1034,296,52,136,1,1,1
4966,0,1032,296,52,136,1,1,1
4967,0,1032,296,52,136,1,1,1
4968,0,1032,296,52,136,1,1,1
4969,0,1030,296,52,136,1,1,1
4970,0,1030,296,52,136,1,1,1
4971,0,1030,296,52,136,1,1,1
4972,0,1028,296,52,136,1,1,1
4973,0,1028,296,52,136,1,1,1
4974,0,1028,296,52,136,1,1,1
4975,0,1026,296,52,136,1,1,1
4976,0,1026,296,52,136,1,1,1
4977,0,1026,296,52,136,1,1,1
4978,0,1024,296,52,136,1,1,1
4979,0,1024,296,52,136,1,1,1
4980,0,1024,296,52,136,1,1,1
4981,0,1022,296,52,136,1,1,1
4982,0,1022,296,52,136,1,1,1
4983,0,1022,296,52,136,1,1,1
4984,0,1020,296,52,136,1,1,1
4985,0,1020,296,52,136,1,1,1
4986,0,1020,296,52,138,1,1,1
4987,0,1020,296,52,138,1,1,1
4988,0,1018,296,52,138,1,1,1
4989,0,1018,296,52,138,1,1,1
4990,0,1018,296,52,138,1,1,1
4991,0,1016,296,52,138,1,1,1
4992,0,1016,296,52,138,1,1,1
4993,0,1016,296,52,138,1,1,1
4994,0,1014,296,52,138,1,1,1
4995,0,1014,296,52,138,1,1,1
4996,0,1014,296,52,138,1,1,1
4997,0,1012,296,52,138,1,1,1
4998,0,1012,296,52,138,1,1,1
4999,0,1012,296,52,138,1,1,1
5000,0,1010,296,52,138,1,1,1
5001,0,1010,296,52,138,1,1,1
5002,0,1010,296,52,138,1,1,1
5003,0,1008,296,52,138,1,1,1
5004,0,1008,296,52,138,1,1,1
5005,0,1008,296,52,138,1,1,1
5006,0,1008,296,52,140,1,1,1
5007,0,1008,296,52,140,1,1,1
5008,0,1008,296,52,140,1,1,1
5009,0,1008,296,52,140,1,1,1
5010,0,1008,296,52,140,1,1,1
5011,0,1008,296,52,140,1,1,1
5012,0,1008,296,52,140,1,1,1
5013,0,1008,296,52,140,1,1,1
5014,0,1008,296,52,140,1,1,1
5015,0,1008,296,52,140,1,1,1
5016,0,1008,296,52,140,1,1,1
5017,0,1008,296,52,140,1,1,1
5018,0,1008,296,52,140,1,1,1
5019,0,1008,296,52,140,1,1,1
5020,0,1008,296,52,140,1,1,1
5021,0,1008,296,52,140,1,1,1
5022,0,1008,296,52,140,1,1,1
5023,0,1008,296,52,140,1,1,1
5024,0,1008,296,52,140,1,1,1
5025,0,1008,296,52,140,1,1,1
5026,0,1008,296,52,140,1,1,1
5027,0,1008,296,52,140,1,1,1
5028,0,1008,296,52,140,1,1,1
5029,0,1008,296,52,140,1,1,1
5030,0,1008,296,52,140,1,1,1
5031,0,1008,296,52,140,1,1,1
5032,0,1008,296,52,140,1,1,1
5033,0,1008,296,52,140,1,1,1
5034,0,1008,296,52,140,1,1,1
5035,0,1008,296,52,140,1,1,1
5036,0,1008,296,52,140,1,1,1
5037,0,1008,296,52,140,1,1,1
5038,0,1008,296,52,140,1,1,1
5039,0,1008,296,52,140,1,1,1
5040,0,1008,296,52,140,1,1,1
5041,0,1008,296,52,140,1,1,1
5042,0,1008,296,52,140,1,1,1
5043,0,1008,296,52,140,1,1,1
5044,0,1008,296,52,140,1,1,1
5045,0,1008,296,52,140,1,1,1
5046,0,1008,296,52,140,1,1,1
5047,0,1008,296,52,140,1,1,1
5048,0,1008,296,52,140,1,1,1
5049,0,1008,296,52,140,1,1,1
5050,0,1008,296,52,140,1,1,1
5051,0,1008,296,52,140,1,1,1
5052,0,1008,296,52,140,1,1,1
5053,0,1008,296,52,140,1,1,1
5054,0,1008,296,52,140,1,1,1
5055,0,1008,296,52,140,1,1,1
5056,0,1008,296,52,140,1,1,1
5057,0,1008,296,52,140,1,1,1
5058,0,1008,296,52,140,1,1,1
5059,0,1008,296,52,140,1,1,1
5060,0,1008,296,52,140,1,1,1
5061,0,1008,296,52,140,1,1,1
5062,0,1008,296,52,140,1,1,1
5063,0,1008,296,52,140,1,1,1
5064,0,1008,296,52,140,1,1,1
5065,0,1008,296,52,140,1,1,1
5066,0,1008,296,52,140,1,1,1
5067,0,1008,296,52,140,1,1,1
5068,0,1008,296,52,140,1,1,1
5069,0,1008,296,52,140,1,1,1
5070,0,1008,296,52,140,1,1,1
5071,0,1010,296,52,140,1,1,1
5072,0,1010,296,52,140,1,1,1
5073,0,1010,296,52,140,1,1,1
5074,0,1010,296,52,140,1,1,1
5075,0,1010,296,52,140,1,1,1
5076,0,1010,296,52,140,1,1,1
5077,0,1010,296,52,140,1,1,1
5078,0,1010,296,52,140,1,1,1
5079,0,1010,296,52,140,1,1,1
5080,0,1010,296,52,140,1,1,1
5081,0,1010,296,52,140,1,1,1
5082,0,1010,296,52,140,1,1,1
5083,0,1010,296,52,140,1,1,1
5084,0,1010,296,52,140,1,1,1
5085,0,1010,296,52,140,1,1,1
5086,0,1010,296,52,140,1,1,1
5087,0,1010,296,52,140,1,1,1
5088,0,1010,296,52,140,1,1,1
5089,0,1010,296,52,140,1,1,1
5090,0,1010,296,52,140,1,1,1
5091,0,1010,296,52,140,1,1,1
5092,0,1010,296,52,140,1,1,1
5093,0,1010,296,52,140,1,1,1
5094,0,1010,296,52,140,1,1,1
5095,0,1010,296,52,140,1,1,1
5096,0,1010,296,52,140,1,1,1
5097,0,1010,296,52,140,1,1,1
5098,0,1010,296,52,140,1,1,1
5099,0,1010,296,52,140,1,1,1
5100,0,1010,296,52,140,1,1,1
5101,0,1010,296,52,140,1,1,1
5102,0,1010,296,52,140,1,1,1
5103,0,1010,296,52,140,1,1,1
5104,0,1010,296,52,140,1,1,1
5105,0,1010,296,52,140,1,1,1
5106,0,1010,296,52,140,1,1,1
5107,0,1010,296,52,140,1,1,1
5108,0,1010,296,52,140,1,1,1
5109,0,1010,296,52,140,1,1,1
5110,0,1010,296,52,140,1,1,1
5111,0,1010,296,52,140,1,1,1
5112,0,1010,296,52,140,1,1,1
5113,0,1010,296,52,140,1,1,1
5114,0,1010,296,52,140,1,1,1
5115,0,1010,296,52,140,1,1,1
5116,0,1010,296,52,140,1,1,1
5117,0,1010,296,52,140,1,1,1
5118,0,1010,296,52,140,1,1,1
5119,0,1010,296,52,140,1,1,1
5120,0,1010,296,52,140,1,1,1
5121,0,1010,296,52,140,1,1,1
5122,0,1010,296,52,140,1,1,1
5123,0,1010,296,52,140,1,1,1
5124,0,1010,296,52,140,1,1,1
5125,0,1010,296,52,140,1,1,1
5126,0,1010,296,52,140,1,1,1
5127,0,1010,296,52,140,1,1,1
5128,0,1010,296,52,140,1,1,1
5129,0,1010,296,52,140,1,1,1
5130,0,1010,296,52,140,1,1,1
5131,0,1010,296,52,140,1,1,1
5132,0,1010,296,52,140,1,1,1
5133,0,1010,296,52,140,1,1,1
5134,0,1010,296,52,140,1,1,1
5135,0,1010,296,52,140,1,1,1
5136,0,1010,296,52,140,1,1,1
5137,0,1010,296,52,140,1,1,1
5138,0,1010,296,52,140,1,1,1
5139,0,1010,296,52,140,1,1,1
5140,0,1010,296,52,140,1,1,1
5141,0,1010,296,52,140,1,1,1
5142,0,1010,296,52,140,1,1,1
5143,0,1010,296,52,140,1,1,1
5144,0,1010,296,52,140,1,1,1
5145,0,1010,296,52,140,1,1,1
5146,0,1010,296,52,140,1,1,1
5147,0,1010,296,52,140,1,1,1
5148,0,1010,296,52,140,1,1,1
5149,0,1010,296,52,140,1,1,1
5150,0,1010,296,52,140,1,1,1
5151,0,1010,296,52,140,1,1,1
5152,0,1012,298,52,140,1,1,1
5153,0,1012,296,52,140,1,1,1
5154,0,1012,296,52,140,1,1,1
5155,0,1012,296,52,140,1,1,1
5156,0,1012,296,52,140,1,1,1
5157,0,1012,296,52,140,1,1,1
5158,0,1012,296,52,140,1,1,1
5159,0,1012,296,52,140,1,1,1
5160,0,1012,296,52,140,1,1,1
5161,0,1012,296,52,140,1,1,1
5162,0,1012,296,52,140,1,1,1
5163,0,1012,296,52,140,1,1,1
5164,0,1012,296,52,140,1,1,1
5165,0,1012,296,52,140,1,1,1
5166,0,1012,296,52,140,1,1,1
5167,0,1012,296,52,140,1,1,1
5168,0,1012,296,52,140,1,1,1
5169,0,1012,296,52,140,1,1,1
5170,0,1012,296,52,140,1,1,1
5171,0,1012,296,52,140,1,1,1
5172,0,1012,296,52,140,1,1,1
5173,0,1012,296,52,140,1,1,1
5174,0,1012,296,52,140,1,1,1
5175,0,1012,296,52,140,1,1,1
5176,0,1012,296,52,140,1,1,1
5177,0,1012,296,52,140,1,1,1
5178,0,1012,296,52,140,1,1,1
5179,0,1012,296,52,140,1,1,1
5180,0,1012,296,52,140,1,1,1
5181,0,1012,296,52,140,1,1,1
5182,0,1012,296,52,140,1,1,1
5183,0,1012,296,52,140,1,1,1
5184,0,1012,296,52,140,1,1,1
5185,0,1012,296,52,140,1,1,1
5186,0,1012,296,52,140,1,1,1
5187,0,1012,296,52,140,1,1,1
5188,0,1012,296,52,140,1,1,1
5189,0,1012,296,52,140,1,1,1
5190,0,1012,296,52,140,1,1,1
5191,0,1012,296,52,140,1,1,1
5192,0,1014,296,52,140,1,1,1
5193,0,1014,296,52,140,1,1,1
5194,0,1014,296,52,140,1,1,1
5195,0,1014,296,52,140,1,1,1
5196,0,1014,296,52,140,1,1,1
5197,0,1014,296,52,140,1,1,1
5198,0,1014,296,52,140,1,1,1
5199,0,1014,296,52,140,1,1,1
5200,0,1014,296,52,140,1,1,1
5201,0,1014,296,52,140,1,1,1
5202,0,1014,296,52,140,1,1,1
5203,0,1014,296,52,140,1,1,1
5204,0,1014,296,52,140,1,1,1
5205,0,1014,296,52,140,1,1,1
5206,0,1014,296,52,140,1,1,1
5207,0,1014,296,52,140,1,1,1
5208,0,1014,296,52,140,1,1,1
5209,0,1014,296,52,140,1,1,1
5210,0,1014,296,52,140,1,1,1
5211,0,1014,296,52,140,1,1,1
5212,0,1014,296,52,140,1,1,1
5213,0,1014,296,52,140,1,1,1
5214,0,1014,296,52,140,1,1,1
5215,0,1014,296,52,140,1,1,1
5216,0,1014,296,52,140,1,1,1
5217,0,1014,296,52,140,1,1,1
5218,0,1014,296,52,140,1,1,1
5219,0,1014,296,52,140,1,1,1
5220,0,1014,296,52,140,1,1,1
5221,0,1014,296,52,140,1,1,1
5222,0,1014,296,52,140,1,1,1
5223,0,1014,296,52,140,1,1,1
5224,0,1014,296,52,140,1,1,1
5225,0,1014,296,52,140,1,1,1
5226,0,1014,296,52,140,1,1,1
5227,0,1014,296,52,140,1,1,1
5228,0,1014,296,52,140,1,1,1
5229,0,1014,296,52,140,1,1,1
5230,0,1014,296,52,140,1,1,1
5231,0,1014,296,52,140,1,1,1
5232,0,1016,296,52,140,1,1,1
5233,0,1016,296,52,140,1,1,1
5234,0,1016,296,52,140,1,1,1
5235,0,1016,296,52,140,1,1,1
5236,0,1016,296,52,140,1,1,1
5237,0,1016,296,52,140,1,1,1
5238,0,1016,296,52,140,1,1,1
5239,0,1016,296,52,140,1,1,1
5240,0,1016,296,52,140,1,1,1
5241,0,1016,296,52,140,1,1,1
5242,0,1016,296,52,140,1,1,1
5243,0,1016,296,52,140,1,1,1
5244,0,1016,296,52,140,1,1,1
5245,0,1016,296,52,140,1,1,1
5246,0,1016,296,52,140,1,1,1
5247,0,1016,296,52,140,1,1,1
5248,0,1016,296,52,140,1,1,1
5249,0,1016,296,52,140,1,1,1
5250,0,1016,296,52,140,1,1,1
5251,0,1016,296,52,140,1,1,1
5252,0,1016,296,52,140,1,1,1
5253,0,1016,296,52,140,1,1,1
5254,0,1016,296,52,140,1,1,1
5255,0,1016,296,52,140,1,1,1
5256,0,1016,296,52,140,1,1,1
5257,0,1016,296,52,140,1,1,1
5258,0,1016,296,52,140,1,1,1
5259,0,1016,296,52,140,1,1,1
5260,0,1016,296,52,140,1,1,1
5261,0,1016,296,52,140,1,1,1
5262,0,1016,296,52,140,1,1,1
5263,0,1016,296,52,140,1,1,1
5264,0,1016,296,52,140,1,1,1
5265,0,1016,296,52,140,1,1,1
5266,0,1016,296,52,140,1,1,1
5267,0,1016,296,52,140,1,1,1
5268,0,1016,296,52,140,1,1,1
5269,0,1016,296,52,140,1,1,1
5270,0,1016,296,52,140,1,1,1
5271,0,1018,296,52,140,1,1,1
5272,0,1018,296,52,140,1,1,1
5273,0,1018,296,52,140,1,1,1
5274,0,1018,296,52,140,1,1,1
5275,0,1018,296,52,140,1,1,1
5276,0,1018,296,52,140,1,1,1
5277,0,1018,296,52,140,1,1,1
5278,0,1018,296,52,140,1,1,1
5279,0,1018,296,52,140,1,1,1
5280,0,1018,296,52,140,1,1,1
5281,0,1018,296,52,140,1,1,1
5282,0,1018,296,52,140,1,1,1
5283,0,1018,296,52,140,1,1,1
5284,0,1018,296,52,140,1,1,1
5285,0,1018,296,52,140,1,1,1
5286,0,1018,296,52,140,1,1,1
5287,0,1018,296,52,140,1,1,1
5288,0,1018,296,52,140,1,1,1
5289,0,1018,296,52,140,1,1,1
5290,0,1018,296,52,140,1,1,1
5291,0,1018,296,52,140,1,1,1
5292,0,1018,296,52,140,1,1,1
5293,0,1018,296,52,140,1,1,1
5294,0,1018,296,52,140,1,1,1
5295,0,1018,296,52,140,1,1,1
5296,0,1018,296,52,140,1,1,1
5297,0,1018,296,52,140,1,1,1
5298,0,1018,296,52,140,1,1,1
5299,0,1018,296,52,140,1,1,1
5300,0,1018,296,52,140,1,1,1
5301,0,1018,296,52,140,1,1,1
5302,0,1018,296,52,140,1,1,1
5303,0,1018,296,52,140,1,1,1
5304,0,1018,296,52,140,1,1,1
5305,0,1018,296,52,140,1,1,1
5306,0,1018,296,52,140,1,1,1
5307,0,1018,296,52,140,1,1,1
5308,0,1018,296,52,140,1,1,1
5309,0,1018,296,52,140,1,1,1
5310,0,1018,296,52,140,1,1,1
5311,0,1020,296,52,140,1,1,1
5312,0,1020,296,52,140,1,1,1
5313,0,1020,296,52,140,1,1,1
5314,0,1020,296,52,140,1,1,1
5315,0,1020,296,52,140,1,1,1
5316,0,1020,296,52,140,1,1,1
5317,0,1020,296,52,140,1,1,1
5318,0,1020,296,52,140,1,1,1
5319,0,1020,296,52,140,1,1,1
5320,0,1020,296,52,140,1,1,1
5321,0,1020,296,52,140,1,1,1
5322,0,1020,296,52,140,1,1,1
5323,0,1020,296,52,140,1,1,1
5324,0,1020,296,52,140,1,1,1
5325,0,1020,296,52,140,1,1,1
5326,0,1020,296,52,140,1,1,1
5327,0,1020,296,52,140,1,1,1
5328,0,1020,296,52,140,1,1,1
5329,0,1020,296,52,140,1,1,1
5330,0,1020,296,52,140,1,1,1
5331,0,1020,296,52,140,1,1,1
5332,0,1020,296,52,140,1,1,1
5333,0,1020,296,52,140,1,1,1
5334,0,1020,296,52,140,1,1,1
5335,0,1020,296,52,140,1,1,1
5336,0,1020,296,52,140,1,1,1
5337,0,1020,296,52,140,1,1,1
5338,0,1020,296,52,140,1,1,1
5339,0,1020,296,52,140,1,1,1
5340,0,1020,296,52,140,1,1,1
5341,0,1020,296,52,140,1,1,1
5342,0,1020,296,52,140,1,1,1
5343,0,1020,296,52,140,1,1,1
5344,0,1020,296,52,140,1,1,1
5345,0,1020,296,52,140,1,1,1
5346,0,1020,296,52,140,1,1,1
5347,0,1020,296,52,140,1,1,1
5348,0,1020,296,52,140,1,1,1
5349,0,1020,296,52,140,1,1,1
5350,0,1020,296,52,140,1,1,1
5351,0,1022,296,52,140,1,1,1
5352,0,1022,296,52,140,1,1,1
5353,0,1022,296,52,140,1,1,1
5354,0,1022,296,52,140,1,1,1
5355,0,1022,296,52,140,1,1,1
5356,0,1022,296,52,140,1,1,1
5357,0,1022,296,52,140,1,1,1
5358,0,1022,296,52,140,1,1,1
5359,0,1022,296,52,140,1,1,1
5360,0,1022,296,52,140,1,1,1
5361,0,1022,296,52,140,1,1,1
5362,0,1022,296,52,140,1,1,1
5363,0,1022,296,52,140,1,1,1
5364,0,1022,296,52,140,1,1,1
5365,0,1022,296,52,140,1,1,1
5366,0,1022,296,52,140,1,1,1
5367,0,1022,296,52,140,1,1,1
5368,0,1022,296,52,140,1,1,1
5369,0,1022,296,52,140,1,1,1
5370,0,1022,296,52,140,1,1,1
5371,0,1022,294,52,140,1,1,1
5372,0,1022,294,52,140,1,1,1
5373,0,1022,294,52,140,1,1,1
5374,0,1022,294,52,140,1,1,1
5375,0,1022,294,52,140,1,1,1
5376,0,1022,294,52,140,1,1,1
5377,0,1022,294,52,140,1,1,1
5378,0,1022,294,52,140,1,1,1
5379,0,1022,294,52,140,1,1,1
5380,0,1022,294,52,140,1,1,1
5381,0,1022,294,52,140,1,1,1
5382,0,1022,294,52,140,1,1,1
5383,0,1022,294,52,140,1,1,1
5384,0,1022,294,52,140,1,1,1
5385,0,1022,294,52,140,1,1,1
5386,0,1022,294,52,140,1,1,1
5387,0,1022,294,52,140,1,1,1
5388,0,1022,294,52,140,1,1,1
5389,0,1022,294,52,140,1,1,1
5390,0,1024,294,52,140,1,1,1
5391,0,1024,294,52,140,1,1,1
5392,0,1024,294,52,140,1,1,1
5393,0,1024,294,52,140,1,1,1
5394,0,1024,294,52,140,1,1,1
5395,0,1024,294,52,140,1,1,1
5396,0,1024,294,52,140,1,1,1
5397,0,1024,294,52,140,1,1,1
5398,0,1024,294,52,140,1,1,1
5399,0,1024,294,52,140,1,1,1
5400,0,1024,294,52,140,1,1,1
5401,0,1024,294,52,140,1,1,1
5402,0,1024,294,52,140,1,1,1
5403,0,1024,294,52,140,1,1,1
5404,0,1024,294,52,140,1,1,1
5405,0,1024,294,52,140,1,1,1
5406,0,1024,294,52,140,1,1,1
5407,0,1024,294,52,140,1,1,1
5408,0,1024,294,52,140,1,1,1
5409,0,1024,294,52,140,1,1,1
5410,0,1024,294,52,140,1,1,1
5411,0,1024,294,52,140,1,1,1
5412,0,1024,294,52,140,1,1,1
5413,0,1024,294,52,140,1,1,1
5414,0,1024,294,52,140,1,1,1
5415,0,1024,294,52,140,1,1,1
5416,0,1024,294,52,140,1,1,1
5417,0,1024,294,52,140,1,1,1
5418,0,1024,294,52,140,1,1,1
5419,0,1024,294,52,140,1,1,1
5420,0,1024,294,52,140,1,1,1
5421,0,1024,294,52,140,1,1,1
5422,0,1024,294,52,140,1,1,1
5423,0,1024,294,52,140,1,1,1
5424,0,1024,294,52,140,1,1,1
5425,0,1024,294,52,140,1,1,1
5426,0,1024,294,52,140,1,1,1
5427,0,1024,294,52,140,1,1,1
5428,0,1024,294,52,140,1,1,1
5429,0,1024,294,52,140,1,1,1
5430,0,1026,294,52,140,1,1,1
5431,0,1026,294,52,140,1,1,1
5432,0,1026,294,52,140,1,1,1
5433,0,1026,294,52,140,1,1,1
5434,0,1026,294,52,140,1,1,1
5435,0,1026,294,52,140,1,1,1
5436,0,1026,294,52,140,1,1,1
5437,0,1026,294,52,140,1,1,1
5438,0,1026,294,52,140,1,1,1
5439,0,1026,294,52,140,1,1,1
5440,0,1026,294,52,140,1,1,1
5441,0,1026,294,52,140,1,1,1
5442,0,1026,294,52,140,1,1,1
5443,0,1026,294,52,140,1,1,1
5444,0,1026,294,52,140,1,1,1
5445,0,1026,294,52,140,1,1,1
5446,0,1026,294,52,140,1,1,1
5447,0,1026,294,52,140,1,1,1
5448,0,1026,294,52,140,1,1,1
5449,0,1026,294,52,140,1,1,1
5450,0,1026,294,52,140,1,1,1
5451,0,1026,294,52,140,1,1,1
5452,0,1026,294,52,140,1,1,1
5453,0,1026,294,52,140,1,1,1
5454,0,1026,294,52,140,1,1,1
5455,0,1026,294,52,140,1,1,1
5456,0,1026,294,52,140,1,1,1
5457,0,1026,294,52,140,1,1,1
5458,0,1026,294,52,140,1,1,1
5459,0,1026,294,52,140,1,1,1
5460,0,1026,294,52,140,1,1,1
5461,0,1026,294,52,140,1,1,1
5462,0,1026,294,52,140,1,1,1
5463,0,1026,294,52,140,1,1,1
5464,0,1026,294,52,140,1,1,1
5465,0,1026,294,52,140,1,1,1
5466,0,1026,294,52,140,1,1,1
5467,0,1026,294,52,140,1,1,1
5468,0,1026,294,52,140,1,1,1
5469,0,1026,294,52,140,1,1,1
5470,0,1028,294,52,140,1,1,1
5471,0,1028,294,52,140,1,1,1
5472,0,1028,294,52,140,1,1,1
5473,0,1028,294,52,140,1,1,1
5474,0,1028,294,52,140,1,1,1
5475,0,1028,294,52,140,1,1,1
5476,0,1028,294,52,140,1,1,1
5477,0,1028,294,52,140,1,1,1
5478,0,1028,294,52,140,1,1,1
5479,0,1028,294,52,140,1,1,1
5480,0,1028,294,52,140,1,1,1
5481,0,1028,294,52,140,1,1,1
5482,0,1028,294,52,140,1,1,1
5483,0,1028,294,52,140,1,1,1
5484,0,1028,294,52,140,1,1,1
5485,0,1028,294,52,140,1,1,1
5486,0,1028,294,52,140,1,1,1
5487,0,1028,294,52,140,1,1,1
5488,0,1028,294,52,140,1,1,1
5489,0,1028,294,52,140,1,1,1
5490,0,1028,294,52,140,1,1,1
5491,0,1028,294,52,140,1,1,1
5492,0,1028,294,52,140,1,1,1
5493,0,1028,294,52,140,1,1,1
5494,0,1028,294,52,140,1,1,1
5495,0,1028,294,52,140,1,1,1
5496,0,1028,294,52,140,1,1,1
5497,0,1028,294,52,140,1,1,1
5498,0,1028,294,52,140,1,1,1
5499,0,1028,294,52,140,1,1,1
5500,0,1028,294,52,140,1,1,1
5501,0,1028,294,52,140,1,1,1
5502,0,1028,294,52,140,1,1,1
5503,0,1028,294,52,140,1,1,1
5504,0,1028,294,52,140,1,1,1
5505,0,1028,294,52,140,1,1,1
5506,0,1028,294,52,140,1,1,1
5507,0,1028,294,52,140,1,1,1
5508,0,1028,294,52,140,1,1,1
5509,0,1030,294,52,140,1,1,1
5510,0,1030,294,52,140,1,1,1
5511,0,1030,294,52,140,1,1,1
5512,0,1030,294,52,140,1,1,1
5513,0,1030,294,52,140,1,1,1
5514,0,1030,294,52,140,1,1,1
5515,0,1030,294,52,140,1,1,1
5516,0,1030,294,52,140,1,1,1
5517,0,1030,294,52,140,1,1,1
5518,0,1030,294,52,140,1,1,1
5519,0,1030,294,52,140,1,1,1
5520,0,1030,294,52,140,1,1,1
5521,0,1030,294,52,140,1,1,1
5522,0,1030,294,52,140,1,1,1
5523,0,1030,294,52,140,1,1,1
5524,0,1030,294,52,140,1,1,1
5525,0,1030,294,52,140,1,1,1
5526,0,1030,294,52,140,1,1,1
5527,0,1030,294,52,140,1,1,1
5528,0,1030,294,52,140,1,1,1
5529,0,1030,294,52,140,1,1,1
5530,0,1030,294,52,140,1,1,1
5531,0,1030,294,52,140,1,1,1
5532,0,1030,294,52,140,1,1,1
5533,0,1030,294,52,140,1,1,1
5534,0,1030,294,52,140,1,1,1
5535,0,1030,294,52,140,1,1,1
5536,0,1030,294,52,140,1,1,1
5537,0,1030,294,52,140,1,1,1
5538,0,1030,294,52,140,1,1,1
5539,0,1030,294,52,140,1,1,1
5540,0,1030,294,52,140,1,1,1
5541,0,1030,294,52,140,1,1,1
5542,0,1030,294,52,140,1,1,1
5543,0,1030,294,52,140,1,1,1
5544,0,1030,294,52,140,1,1,1
5545,0,1030,294,52,140,1,1,1
5546,0,1030,294,52,140,1,1,1
5547,0,1030,294,52,140,1,1,1
5548,0,1030,294,52,140,1,1,1
5549,0,1032,294,52,140,1,1,1
5550,0,1032,294,52,140,1,1,1
5551,0,1032,294,52,140,1,1,1
5552,0,1032,294,52,140,1,1,1
5553,0,1032,294,52,140,1,1,1
5554,0,1032,294,52,140,1,1,1
5555,0,1032,294,52,140,1,1,1
5556,0,1032,294,52,140,1,1,1
5557,0,1032,294,52,140,1,1,1
5558,0,1032,294,52,140,1,1,1
5559,0,1032,294,52,140,1,1,1
5560,0,1032,294,52,140,1,1,1
5561,0,1032,294,52,140,1,1,1
5562,0,1032,294,52,140,1,1,1
5563,0,1032,294,52,140,1,1,1
5564,0,1032,294,52,140,1,1,1
5565,0,1032,294,52,140,1,1,1
5566,0,1032,294,52,140,1,1,1
5567,0,1032,294,52,140,1,1,1
5568,0,1032,294,52,140,1,1,1
5569,0,1032,294,52,140,1,1,1
5570,0,1032,294,52,140,1,1,1
5571,0,1032,294,52,140,1,1,1
5572,0,1032,294,52,140,1,1,1
5573,0,1032,294,52,140,1,1,1
5574,0,1032,294,52,140,1,1,1
5575,0,1032,294,52,140,1,1,1
5576,0,1032,294,52,140,1,1,1
